type,montant,compteSource,sourceAvant,sourceApres,compteDist,distAvant,distApres,isFraud
TRANSFER,174542.63,C2055622461,0.0,0.0,C704248769,15675741.48,15850284.11,0
CASH_IN,362497.17,C413188871,8055.0,370552.17,C1347308125,354333.31,0.0,0
PAYMENT,38214.83,C1384820212,0.0,0.0,M1399149164,0.0,0.0,0
CASH_IN,357510.8,C766492279,1543104.81,1900615.61,C1918148887,5979645.68,5622134.88,0
CASH_IN,97730.24,C1542124909,4742654.87,4840385.11,C1186658698,1846822.57,1749092.33,0
CASH_OUT,149178.57,C673256121,0.0,0.0,C1346938145,295963.59,445142.16,0
TRANSFER,422648.87,C404384076,422648.87,0.0,C1947044006,0.0,0.0,1
CASH_OUT,100217.04,C1041256731,0.0,0.0,C421874422,1880324.73,1980541.77,0
CASH_OUT,542222.77,C651782265,542222.77,0.0,C571026687,459408.41,1001631.17,1
PAYMENT,71937.56,C149648243,304978.61,233041.05,M1528650994,0.0,0.0,0
PAYMENT,5541.13,C1403658655,0.0,0.0,M1039003759,0.0,0.0,0
CASH_OUT,175712.19,C345521219,0.0,0.0,C210837778,2406555.71,2582267.9,0
TRANSFER,2554948.41,C1323434456,2554948.41,0.0,C934748143,0.0,0.0,1
CASH_IN,438985.52,C1319344804,103615.0,542600.52,C742425165,49829.15,0.0,0
CASH_OUT,20986.02,C142790245,20986.02,0.0,C592056924,3259785.07,3280771.09,0
CASH_OUT,199414.45,C1712549867,199414.45,0.0,C359165677,0.0,199414.45,0
CASH_OUT,1090527.71,C672472211,1090527.71,0.0,C2096346343,0.0,1090527.71,1
CASH_IN,62375.53,C1798544956,2402384.36,2464759.89,C916326778,298443.9,236068.37,0
PAYMENT,27001.04,C433713442,0.0,0.0,M455230088,0.0,0.0,0
CASH_OUT,31185.0,C1574386044,275.0,0.0,C2101243555,0.0,31185.0,0
TRANSFER,575082.97,C1784131536,575082.97,0.0,C585236390,0.0,0.0,1
CASH_OUT,8020192.15,C1073081182,8020192.15,0.0,C797209152,2435.09,8022627.23,1
TRANSFER,4022098.69,C1924819365,4022098.69,0.0,C295800358,0.0,0.0,1
TRANSFER,74921.74,C1335541144,74921.74,0.0,C887702391,0.0,0.0,1
TRANSFER,1819405.69,C256643277,1819405.69,0.0,C865759561,0.0,0.0,1
TRANSFER,267564.83,C787135844,267564.83,0.0,C934789306,0.0,0.0,1
PAYMENT,22323.04,C16603624,278416.18,256093.14,M1227920815,0.0,0.0,0
CASH_OUT,4022098.69,C105027468,4022098.69,0.0,C303839764,58314.1,4080412.79,1
TRANSFER,620512.76,C580395183,620512.76,0.0,C399005937,0.0,0.0,1
CASH_OUT,7365106.76,C1043293861,7365106.76,0.0,C231660660,300576.97,7665683.73,1
PAYMENT,3859.03,C1606507588,0.0,0.0,M821493557,0.0,0.0,0
CASH_OUT,158381.14,C1689982489,0.0,0.0,C1642657732,3710717.18,3869098.31,0
TRANSFER,144731.73,C23978336,144731.73,0.0,C1766457372,0.0,0.0,1
CASH_OUT,236522.67,C1546002136,0.0,0.0,C95715640,11980993.15,12217515.82,0
CASH_OUT,163490.28,C630486346,163490.28,0.0,C21818636,0.0,163490.28,0
CASH_IN,176058.03,C1199614369,10050.0,186108.03,C1535755101,0.0,0.0,0
CASH_OUT,230120.39,C2098330083,11534.0,0.0,C206563279,754379.07,984499.46,0
CASH_OUT,10000000.0,C2037423136,10000000.0,0.0,C1464217009,110409.52,10110409.52,1
CASH_OUT,19930.74,C1807763109,0.0,0.0,C2044866172,355180.83,375111.56,0
CASH_OUT,132973.41,C1183132774,132973.41,0.0,C1388012152,0.0,132973.41,0
TRANSFER,38897.26,C272542770,2160.0,0.0,C1646785599,0.0,38897.26,0
CASH_IN,137883.15,C1974698159,6798803.67,6936686.81,C929506413,748075.64,610192.49,0
DEBIT,373.67,C928246504,11374.0,11000.33,C735540383,2474477.69,2474851.36,0
CASH_OUT,441423.44,C479817904,441423.44,0.0,C2038026076,671179.67,1112603.11,0
PAYMENT,13900.6,C1730905162,0.0,0.0,M242029038,0.0,0.0,0
CASH_IN,200014.95,C2111760130,103718.0,303732.95,C1511138309,114800.88,0.0,0
PAYMENT,7526.95,C421020571,90138.27,82611.31,M955383853,0.0,0.0,0
CASH_OUT,80975.99,C1162687377,0.0,0.0,C724961180,656691.32,737667.3,0
TRANSFER,636942.02,C747042147,636942.02,0.0,C310235538,0.0,0.0,1
CASH_OUT,830803.43,C1513149955,830803.43,0.0,C531342661,42598.43,873401.86,1
CASH_OUT,115925.79,C121994349,0.0,0.0,C1654909489,1234885.08,1350810.86,0
CASH_OUT,330891.47,C531350676,92423.61,0.0,C1825921591,1162763.23,1493654.69,0
PAYMENT,4026.02,C128742586,113275.69,109249.67,M368698201,0.0,0.0,0
CASH_OUT,168455.76,C1163700291,168455.76,0.0,C1766231137,468448.82,636904.58,0
TRANSFER,269187.87,C1859628307,269187.87,0.0,C638336367,0.0,0.0,1
CASH_OUT,146095.73,C417197262,146095.73,0.0,C1598093158,0.0,146095.73,1
PAYMENT,8808.45,C1897799091,6094.0,0.0,M172403784,0.0,0.0,0
CASH_OUT,348983.86,C1006058561,348983.86,0.0,C235524557,73131.44,422115.3,0
TRANSFER,9033760.73,C798979222,9033760.73,0.0,C1708698454,0.0,0.0,1
TRANSFER,418193.72,C758987769,0.0,0.0,C580603649,2702519.0,3120712.72,0
CASH_OUT,1387048.31,C1387295459,1387048.31,0.0,C1232695275,3551644.77,4938693.07,1
CASH_OUT,273576.39,C919995722,0.0,0.0,C1865227002,564564.29,838140.68,0
PAYMENT,10254.21,C840711818,0.0,0.0,M1442337472,0.0,0.0,0
CASH_OUT,26478.48,C2100222508,26478.48,0.0,C2123765878,403400.86,429879.34,0
CASH_OUT,9110884.44,C400087132,9110884.44,0.0,C413319813,0.0,9110884.44,1
CASH_OUT,38525.67,C2016858188,0.0,0.0,C1673696358,512731.11,551256.78,0
CASH_IN,73068.47,C560073230,4725149.09,4798217.56,C1609739266,711002.15,637933.69,0
CASH_OUT,49468.95,C1279733476,0.0,0.0,C1131250902,1019820.57,1069289.53,0
PAYMENT,17817.69,C52629269,14508.97,0.0,M1295909664,0.0,0.0,0
CASH_OUT,6721321.33,C276220199,6721321.33,0.0,C150133143,85644.25,6806965.58,1
CASH_OUT,494295.54,C752415492,9703.0,0.0,C1577044901,22937.02,517232.56,0
CASH_OUT,13914.81,C44196449,13914.81,0.0,C477039753,1495380.79,1509295.6,1
CASH_IN,171902.5,C1710436175,145.0,172047.5,C2131497419,3407405.2,3235502.7,0
CASH_OUT,365332.78,C1014077257,365332.78,0.0,C948907509,27185.14,392517.92,0
PAYMENT,30767.84,C853684609,0.0,0.0,M1721133738,0.0,0.0,0
TRANSFER,892376.71,C1948643468,892376.71,0.0,C118884572,0.0,0.0,1
PAYMENT,5231.11,C403545606,135823.78,130592.67,M180059151,0.0,0.0,0
TRANSFER,540914.12,C935920556,540914.12,0.0,C332143191,0.0,0.0,1
CASH_OUT,107128.17,C596998655,107128.17,0.0,C1550443264,29150.7,136278.86,1
CASH_IN,138589.2,C1120307785,1023492.34,1162081.54,C1832936189,5972109.19,5833519.99,0
TRANSFER,1634229.02,C1678762755,1634229.02,0.0,C12936598,0.0,0.0,1
CASH_OUT,395531.72,C705295084,395531.72,0.0,C657474312,0.0,395531.72,0
TRANSFER,5658123.36,C1537861219,5658123.36,0.0,C127451235,0.0,0.0,1
PAYMENT,12339.65,C177049759,0.0,0.0,M896854790,0.0,0.0,0
CASH_OUT,139395.74,C1763664463,0.0,0.0,C1696872936,352552.35,491948.08,0
TRANSFER,418319.89,C12693643,0.0,0.0,C1696397998,6116355.75,6534675.63,0
TRANSFER,313697.44,C1043016955,313697.44,0.0,C2103366345,0.0,0.0,1
CASH_OUT,253830.42,C344894515,72022.0,0.0,C1914746870,5778.28,259608.7,0
TRANSFER,1136374.62,C964435402,1136374.62,0.0,C9599628,0.0,0.0,1
CASH_IN,63080.8,C1220717529,724387.73,787468.53,C526068098,1906308.56,1843227.76,0
TRANSFER,206542.16,C1176672837,0.0,0.0,C881248715,4517400.06,4723942.22,0
TRANSFER,1103812.59,C323665950,0.0,0.0,C1277284003,1402643.98,2506456.57,0
TRANSFER,698111.25,C1010318282,14425.0,0.0,C226159989,5692500.89,6390612.14,0
CASH_OUT,129679.82,C1358362170,0.0,0.0,C803890548,1199980.01,1329659.83,0
PAYMENT,24158.1,C97126858,0.0,0.0,M734707072,0.0,0.0,0
CASH_OUT,133517.39,C1246370511,0.0,0.0,C1059431062,635514.23,769031.62,0
CASH_OUT,281439.26,C2046985152,281439.26,0.0,C434363461,118976.79,400416.05,1
CASH_OUT,40076.27,C1581051570,0.0,0.0,C925316481,52795.96,92872.23,0
CASH_IN,108294.09,C845484727,4453007.84,4561301.93,C617831028,1970680.16,1862386.07,0
CASH_OUT,129491.24,C1509216179,0.0,0.0,C210719506,158407.86,287899.1,0
CASH_OUT,39888.97,C1540371508,90790.0,50901.03,C863339481,413494.23,453383.2,0
CASH_OUT,624070.47,C375821012,30313.0,0.0,C1826012387,0.0,624070.47,0
CASH_IN,158004.46,C615334092,2509365.31,2667369.78,C499614491,869565.74,711561.28,0
TRANSFER,1240717.75,C2142112051,1240717.75,0.0,C853827129,0.0,0.0,1
CASH_OUT,52795.24,C1228128908,52795.24,0.0,C250338207,61166.14,113961.38,0
CASH_OUT,177429.18,C607706509,177429.18,0.0,C1138209414,26853.77,204282.95,1
TRANSFER,1057209.74,C800646205,132786.0,0.0,C943581832,648879.4,1706089.13,0
CASH_OUT,204778.86,C1378620368,204778.86,0.0,C1541299335,1325029.54,1529808.39,1
TRANSFER,222735.34,C1044355469,222735.34,0.0,C1424892116,0.0,0.0,1
CASH_OUT,1418198.25,C1959028014,1418198.25,0.0,C1768881872,1488632.5,2906830.75,1
TRANSFER,279488.76,C1712968446,0.0,0.0,C1515197075,769180.94,1048669.7,0
TRANSFER,1543975.74,C802285127,1543975.74,0.0,C1728741843,0.0,0.0,1
TRANSFER,151715.39,C1308715820,151715.39,0.0,C997543700,0.0,0.0,1
TRANSFER,13064.14,C810186648,24576.0,11511.86,C1483894757,0.0,13064.14,0
TRANSFER,145067.24,C779070878,145067.24,0.0,C286939302,0.0,0.0,1
CASH_IN,248909.58,C1083881403,53512.0,302421.58,C1274098623,86871.1,0.0,0
CASH_OUT,249714.25,C385582528,99221.0,0.0,C1357842271,146641.07,396355.32,0
CASH_OUT,187128.57,C1552716986,187128.57,0.0,C562686021,846965.44,1034094.01,1
TRANSFER,10000000.0,C130070267,40399045.08,30399045.08,C970791522,0.0,0.0,1
CASH_IN,399985.18,C1571999629,51156.0,451141.18,C800644629,72684.99,0.0,0
CASH_OUT,6273660.45,C107395739,6273660.45,0.0,C133285167,763912.31,7037572.76,1
TRANSFER,105733.45,C2118754392,105733.45,0.0,C650299335,0.0,0.0,1
PAYMENT,5233.82,C2087534672,188.0,0.0,M246500182,0.0,0.0,0
PAYMENT,17908.29,C1310672473,2123.0,0.0,M2069980510,0.0,0.0,0
CASH_OUT,107732.98,C110351076,107732.98,0.0,C1517484697,459838.99,567571.96,0
TRANSFER,2305939.38,C599162880,2305939.38,0.0,C445922632,0.0,0.0,1
TRANSFER,1552664.33,C1431338158,1552664.33,0.0,C1230205848,0.0,0.0,1
TRANSFER,697619.79,C865336305,50526.0,0.0,C740039131,667789.84,1365409.64,0
CASH_OUT,653949.74,C1985193615,653949.74,0.0,C967226405,1404475.93,2058425.67,1
CASH_OUT,63971.98,C1041925610,0.0,0.0,C1746398104,171045.31,235017.29,0
CASH_OUT,148305.3,C936451148,148305.3,0.0,C819382970,0.0,148305.3,1
TRANSFER,653151.55,C1103031078,653151.55,0.0,C1355105404,0.0,0.0,1
CASH_OUT,769619.59,C87506936,769619.59,0.0,C770921525,32332.95,801952.54,1
PAYMENT,4276.38,C1708043243,0.0,0.0,M1422474053,0.0,0.0,0
CASH_IN,423853.49,C1987870323,22014.0,445867.49,C72650567,405943.91,0.0,0
CASH_OUT,456786.13,C1582344933,21074.0,0.0,C1332133484,11625360.95,12082147.08,0
CASH_OUT,324822.37,C1534310711,0.0,0.0,C1527840881,640621.82,965444.19,0
TRANSFER,158962.36,C723804584,0.0,0.0,C1471495396,293071.29,452033.65,0
CASH_OUT,262960.23,C1968069428,262960.23,0.0,C743933845,0.0,262960.23,0
CASH_OUT,1425062.97,C792347661,1425062.97,0.0,C54004768,0.0,1425062.97,1
CASH_OUT,236179.07,C163588164,1598.0,0.0,C1419462796,610.0,236789.07,0
TRANSFER,2739869.62,C957619820,2739869.62,0.0,C1424435329,0.0,0.0,1
PAYMENT,16928.64,C133822559,0.0,0.0,M1150186764,0.0,0.0,0
TRANSFER,100462.31,C166024893,0.0,0.0,C1845532635,9676985.27,9777447.57,0
PAYMENT,1710.39,C1365253037,1173.0,0.0,M1728739127,0.0,0.0,0
TRANSFER,18035.14,C742508903,18035.14,0.0,C1568770373,0.0,0.0,1
CASH_OUT,20709.19,C872914533,32636.21,11927.02,C391859518,81896.96,102606.15,0
PAYMENT,757.44,C1624630876,0.0,0.0,M820088423,0.0,0.0,0
CASH_OUT,4011314.1,C511866589,4011314.1,0.0,C485003808,229237.42,4240551.52,1
CASH_IN,153919.63,C1296447803,131.0,154050.63,C1512140251,727261.8,573342.18,0
TRANSFER,29611.08,C1481115689,29611.08,0.0,C370888897,0.0,0.0,1
CASH_OUT,0.0,C539112012,0.0,0.0,C1106468520,538547.63,538547.63,0
CASH_OUT,9065.34,C1906628282,9065.34,0.0,C120759853,0.0,9065.34,0
CASH_OUT,143263.46,C943064307,0.0,0.0,C1934714849,10578089.89,10721353.35,0
CASH_OUT,10000000.0,C689619787,10000000.0,0.0,C1481530015,24439.23,10024439.23,1
CASH_OUT,329438.93,C756373233,25370.0,0.0,C1117788190,128110.93,457549.86,0
TRANSFER,98729.57,C1085586759,0.0,0.0,C1842406881,278278.39,377007.96,0
TRANSFER,1905476.22,C693914149,1905476.22,0.0,C392618235,0.0,0.0,1
CASH_OUT,361877.28,C930621718,361877.28,0.0,C392213931,380179.71,742056.99,1
CASH_OUT,321465.0,C671609278,321465.0,0.0,C1088272882,377792.79,699257.79,0
TRANSFER,24424.67,C1663008947,24424.67,0.0,C148355151,0.0,0.0,1
CASH_IN,311631.39,C1767735609,5931593.49,6243224.88,C509219588,1928560.2,1616928.81,0
CASH_IN,180441.01,C1053328451,1554197.92,1734638.93,C1224700240,397947.42,217506.4,0
PAYMENT,33614.1,C1936457549,20386.0,0.0,M1969332550,0.0,0.0,0
CASH_OUT,466806.88,C1377213690,866.0,0.0,C561063983,648245.56,1115052.44,0
TRANSFER,249749.05,C2136238029,249749.05,0.0,C1843224503,0.0,0.0,1
TRANSFER,37357.32,C1908599999,37357.32,0.0,C232254728,0.0,0.0,0
TRANSFER,234495.7,C1974677152,0.0,0.0,C79209902,1695575.12,1930070.82,0
CASH_OUT,253672.83,C1723448657,253672.83,0.0,C413656586,0.0,253672.83,0
TRANSFER,88748.63,C1144789769,88748.63,0.0,C655242288,0.0,0.0,1
CASH_IN,196186.8,C2071849117,129266.0,325452.8,C1047791622,1203.96,0.0,0
PAYMENT,11286.31,C1733328948,45005.0,33718.69,M1322047809,0.0,0.0,0
CASH_OUT,6647155.99,C2030660606,6647155.99,0.0,C1098443300,0.0,6647155.99,1
TRANSFER,451663.55,C1275808280,451663.55,0.0,C668503841,0.0,0.0,1
CASH_OUT,251243.74,C1657107539,109170.93,0.0,C1312868508,1121377.59,1372621.34,0
CASH_OUT,1822772.73,C628490839,1822772.73,0.0,C107223532,0.0,2004899.07,1
CASH_IN,295090.53,C1575321614,59858.0,354948.53,C1305350550,426204.61,131114.07,0
PAYMENT,2480.92,C200726781,0.0,0.0,M1836072785,0.0,0.0,0
CASH_OUT,312624.37,C1791185074,0.0,0.0,C1533043190,507547.34,820171.71,0
PAYMENT,30679.43,C722952826,0.0,0.0,M364214964,0.0,0.0,0
TRANSFER,14133.73,C991948490,369506.0,355372.28,C1982753296,327312.72,341446.45,0
TRANSFER,4153.02,C1504417393,4153.02,0.0,C413981813,0.0,0.0,1
TRANSFER,1441059.94,C537545617,16279.0,0.0,C2032332704,425985.12,1867045.06,0
CASH_OUT,128930.05,C743515552,0.0,0.0,C1178488476,10165295.66,10294225.72,0
PAYMENT,16598.77,C59547235,447972.78,431374.01,M1769407564,0.0,0.0,0
PAYMENT,4103.91,C117923869,0.0,0.0,M501763157,0.0,0.0,0
CASH_OUT,4690769.98,C1265105517,4690769.98,0.0,C1603347069,0.0,4690769.98,1
DEBIT,6888.48,C284735255,388.0,0.0,C1829175028,1835128.72,1842017.19,0
CASH_OUT,152081.9,C1956641697,0.0,0.0,C1513541193,2956621.78,3108703.69,0
CASH_OUT,61846.05,C1010063091,61846.05,0.0,C2139077916,2094201.81,2156047.86,0
TRANSFER,486175.4,C1305617036,486175.4,0.0,C926547978,0.0,0.0,1
CASH_IN,225923.41,C1945670149,31204.0,257127.41,C1664756946,0.0,0.0,0
CASH_OUT,2754759.04,C711547506,2754759.04,0.0,C679271363,0.0,2754759.04,1
TRANSFER,1298609.73,C772620167,1298609.73,0.0,C1673264312,0.0,0.0,1
PAYMENT,11192.2,C359100716,108503.0,97310.8,M1176418849,0.0,0.0,0
TRANSFER,2740879.15,C1775580519,2740879.15,0.0,C2136505452,0.0,0.0,1
TRANSFER,1009136.45,C1776359113,68.0,0.0,C98470358,210433.07,1219569.52,0
TRANSFER,503961.93,C451898714,503961.93,0.0,C540990710,0.0,0.0,1
CASH_IN,262606.71,C223124506,253107.0,515713.71,C610239494,7554262.5,7291655.79,0
CASH_OUT,255910.74,C1290110397,150081.0,0.0,C1958255346,0.0,255910.74,0
CASH_OUT,174655.92,C887276675,0.0,0.0,C559113779,196777.39,371433.31,0
CASH_IN,53504.75,C91155120,3893145.27,3946650.02,C470067340,126334.27,72829.52,0
CASH_OUT,29173.85,C1883517794,0.0,0.0,C1755890136,64873.72,94047.57,0
CASH_OUT,10000000.0,C619552920,10000000.0,0.0,C1630566944,147964.13,10147964.13,1
TRANSFER,1673066.07,C1619207700,1673066.07,0.0,C1332058815,0.0,0.0,1
CASH_OUT,368450.97,C601533588,0.0,0.0,C539283631,2272789.28,2641240.24,0
TRANSFER,461442.52,C597797196,461442.52,0.0,C1745977074,0.0,0.0,1
PAYMENT,315.87,C860291953,0.0,0.0,M1368918868,0.0,0.0,0
TRANSFER,137605.04,C424417978,137605.04,0.0,C1218914376,0.0,0.0,1
CASH_IN,43806.8,C171123794,10215.0,54021.8,C1169646892,3443485.88,3399679.08,0
CASH_OUT,260381.35,C1686091529,58212.11,0.0,C261249158,296614.87,556996.22,0
TRANSFER,1139983.15,C666869003,1139983.15,0.0,C923969189,0.0,0.0,1
PAYMENT,9506.61,C1201407129,10329.0,822.39,M359208943,0.0,0.0,0
CASH_OUT,2149658.47,C538317086,2149658.47,0.0,C1665512792,0.0,2149658.47,1
PAYMENT,1471.88,C281957375,111.0,0.0,M1659825963,0.0,0.0,0
CASH_OUT,474364.12,C1011161222,179.0,0.0,C1900750703,1551495.29,2025859.4,0
TRANSFER,349619.91,C498614286,349619.91,0.0,C1509156757,0.0,0.0,1
CASH_OUT,2058961.66,C570725373,2058961.66,0.0,C44991297,16244.5,2075206.16,1
CASH_OUT,286127.88,C16506202,0.0,0.0,C387649051,527133.79,813261.68,0
CASH_IN,22402.73,C1102845236,4208202.58,4230605.32,C1180525400,91985.22,69582.49,0
CASH_OUT,1679154.56,C355424107,1679154.56,0.0,C318965454,4351406.23,6030560.79,1
CASH_OUT,313604.86,C1459181080,0.0,0.0,C2144203164,905606.22,1219211.08,0
CASH_OUT,60274.87,C1411378743,60274.87,0.0,C1045414794,7246746.56,7307021.43,0
TRANSFER,1246169.57,C1236436870,1246169.57,0.0,C970108067,0.0,0.0,1
CASH_OUT,138687.65,C1627492360,0.0,0.0,C901861268,577987.58,716675.23,0
TRANSFER,1506795.1,C1107109708,1506795.1,0.0,C2110704276,0.0,0.0,1
CASH_OUT,5863.97,C2090380520,5863.97,0.0,C1941943656,0.0,5863.97,0
CASH_OUT,518271.13,C709800401,11057.0,0.0,C1326201248,233253.39,751524.52,0
TRANSFER,601494.61,C847336008,601494.61,0.0,C1251618677,0.0,0.0,1
CASH_OUT,250244.38,C548194734,99278.6,0.0,C856827887,1691782.27,1942026.65,0
TRANSFER,213463.32,C848070944,213463.32,0.0,C29887493,0.0,0.0,1
CASH_OUT,2000718.2,C1426906570,2000718.2,0.0,C154319946,10984451.39,12985169.59,1
TRANSFER,1754597.44,C276718485,1754597.44,0.0,C1947776397,0.0,0.0,1
TRANSFER,18028.13,C795290167,18028.13,0.0,C2046960526,0.0,0.0,1
CASH_OUT,10000000.0,C2048555739,10000000.0,0.0,C180656543,0.0,10000000.0,1
CASH_OUT,1857935.57,C1117447229,1857935.57,0.0,C916997939,738704.8,2596640.37,1
CASH_OUT,103949.5,C259198981,103949.5,0.0,C837253504,0.0,103949.5,0
TRANSFER,1603966.04,C923733307,20508.0,0.0,C217603861,153548.51,1757514.56,0
TRANSFER,24382.08,C561470318,24382.08,0.0,C1565320699,0.0,0.0,1
TRANSFER,692654.27,C435003043,692654.27,0.0,C1552080163,0.0,0.0,1
TRANSFER,16296.46,C826788482,16296.46,0.0,C260162600,0.0,0.0,1
TRANSFER,5393228.23,C454501295,5393228.23,0.0,C1258227821,0.0,0.0,1
TRANSFER,3017156.01,C680373527,3017156.01,0.0,C2071393401,0.0,0.0,1
TRANSFER,145458.94,C152213690,145458.94,0.0,C819262396,0.0,0.0,1
CASH_OUT,143934.66,C1339632837,0.0,0.0,C1990307117,244684.37,388619.03,0
PAYMENT,16057.1,C59719307,56774.73,40717.62,M1265054379,0.0,0.0,0
TRANSFER,1146381.44,C1637636459,1146381.44,0.0,C514013862,0.0,0.0,1
TRANSFER,3118811.65,C393374945,3118811.65,0.0,C639125907,0.0,0.0,1
CASH_IN,139873.55,C1434085092,60061.0,199934.55,C323800949,4038935.13,3899061.58,0
CASH_OUT,195224.86,C838559451,45637.0,0.0,C1071276012,175744.14,370969.0,0
CASH_IN,237507.08,C231508888,285869.6,523376.68,C984922302,2225799.78,1988292.69,0
TRANSFER,45271.85,C1007340530,45271.85,0.0,C527429443,0.0,0.0,1
TRANSFER,555328.55,C308889454,555328.55,0.0,C141414644,0.0,0.0,1
CASH_OUT,500905.62,C1226580672,500905.62,0.0,C677468296,4867381.69,5368287.32,0
TRANSFER,341956.42,C1806925834,341956.42,0.0,C814150801,0.0,0.0,1
PAYMENT,5416.04,C1014647415,522402.57,516986.53,M79353816,0.0,0.0,0
CASH_OUT,179251.31,C1774423493,5806.0,0.0,C10643932,993282.81,1172534.12,0
CASH_OUT,495773.64,C1270013623,495773.64,0.0,C326670193,269095.07,764868.71,1
TRANSFER,373531.87,C1176876206,373531.87,0.0,C29820940,0.0,0.0,1
TRANSFER,3588174.94,C1861323130,3588174.94,0.0,C1184434945,0.0,0.0,1
CASH_OUT,2137134.15,C1080618255,2137134.15,0.0,C2108426428,237525.08,2374659.23,1
CASH_OUT,230644.79,C822676283,105739.0,0.0,C1770105677,3551383.33,3782028.11,0
CASH_OUT,302516.57,C1748853575,16915.0,0.0,C2074254439,1192532.0,1495048.57,0
PAYMENT,15580.72,C1857153860,157876.53,142295.81,M715107556,0.0,0.0,0
CASH_OUT,472573.36,C1351877422,10637.0,0.0,C241764552,0.0,472573.36,0
CASH_OUT,5464727.14,C250061568,5464727.14,0.0,C1463443911,9012.39,5473739.54,1
TRANSFER,2905831.61,C174689091,2905831.61,0.0,C138574758,0.0,0.0,1
TRANSFER,671406.79,C1713204236,671406.79,0.0,C1583299805,0.0,0.0,1
CASH_OUT,134725.66,C922243256,134725.66,0.0,C1604176054,0.0,134725.66,1
CASH_OUT,235170.76,C1138397172,0.0,0.0,C1763431025,2145002.45,2380173.22,0
CASH_OUT,618381.01,C1411461059,618381.01,0.0,C2146664506,856512.38,1474893.39,1
TRANSFER,1301090.39,C1386844753,1301090.39,0.0,C808323881,0.0,0.0,1
CASH_OUT,245106.78,C1403929359,245106.78,0.0,C1934932538,2622766.27,2867873.04,0
PAYMENT,5516.25,C83690342,35350.0,29833.75,M1870763655,0.0,0.0,0
TRANSFER,141410.98,C530984971,141410.98,0.0,C215554874,0.0,0.0,1
PAYMENT,17684.44,C394711224,14532.0,0.0,M564652302,0.0,0.0,0
TRANSFER,484493.06,C1001502110,484493.06,0.0,C1201215957,0.0,0.0,1
CASH_IN,204786.44,C1065241041,11068.0,215854.44,C1084859354,38341.68,0.0,0
CASH_OUT,364457.97,C2134823364,30639.0,0.0,C1982398478,0.0,364457.97,0
TRANSFER,420330.71,C1868228472,420330.71,0.0,C1690604100,0.0,0.0,1
CASH_OUT,964544.37,C1623372481,964544.37,0.0,C1813204212,0.0,964544.37,1
CASH_OUT,167337.15,C1774907112,210213.0,42875.85,C1052904793,679539.92,846877.07,0
TRANSFER,77710.4,C286492839,77710.4,0.0,C341763133,0.0,0.0,1
CASH_IN,374460.73,C262623061,2027923.63,2402384.36,C2016819232,2375588.07,2001127.34,0
CASH_OUT,145461.9,C2072875034,0.0,0.0,C2121499155,2479589.35,2625051.25,0
CASH_OUT,49293.21,C1022190250,0.0,0.0,C652238775,403925.52,453218.73,0
TRANSFER,474467.2,C1221668517,474467.2,0.0,C2134508873,0.0,0.0,1
CASH_OUT,267469.77,C1782357665,0.0,0.0,C717490079,315805.77,583275.54,0
CASH_OUT,640648.06,C2092626574,640648.06,0.0,C1839236136,1714269.39,2354917.45,1
CASH_OUT,156733.03,C2067731652,0.0,0.0,C972747692,443102.72,599835.75,0
PAYMENT,8167.46,C1787035774,0.0,0.0,M417159899,0.0,0.0,0
CASH_OUT,411829.86,C1893326715,52008.0,0.0,C1202582762,204813.97,616643.83,0
CASH_OUT,367980.99,C556184876,367980.99,0.0,C1449793778,38222.61,406203.6,0
CASH_OUT,1383818.98,C602727752,1383818.98,0.0,C1182308451,26146.79,1409965.77,1
CASH_OUT,58848.63,C1511091598,0.0,0.0,C751898640,920760.78,979609.41,0
TRANSFER,607684.02,C603912506,607684.02,0.0,C100427864,0.0,0.0,1
CASH_OUT,434006.52,C934940485,434006.52,0.0,C534184245,1381449.3,1815455.82,1
TRANSFER,1676936.79,C1454005383,1676936.79,0.0,C1762009463,0.0,0.0,1
CASH_OUT,105733.45,C1248586428,105733.45,0.0,C1550187391,934471.58,1040205.03,0
TRANSFER,780646.96,C620950466,3187.0,0.0,C1375349928,7016522.19,7797169.15,0
CASH_OUT,605108.36,C258213312,605108.36,0.0,C1204527929,893880.11,1498988.47,1
CASH_IN,49524.15,C1641375828,4243565.48,4293089.64,C1483099921,120094.52,70570.37,0
CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1
TRANSFER,1498296.47,C664914101,1498296.47,0.0,C228214204,0.0,0.0,1
TRANSFER,132438.82,C677179162,132438.82,0.0,C520559752,0.0,0.0,1
CASH_OUT,75747.21,C673420525,0.0,0.0,C640836152,1337173.73,1412920.94,0
PAYMENT,15708.94,C1648524895,0.0,0.0,M605436998,0.0,0.0,0
CASH_OUT,498747.55,C1268687725,498747.55,0.0,C1524935695,0.0,498747.55,1
TRANSFER,13421.28,C380770269,13421.28,0.0,C1627516531,0.0,0.0,1
CASH_OUT,473869.69,C973861847,10205.0,0.0,C2020638155,194618.47,668488.16,0
TRANSFER,2374490.77,C895602410,2374490.77,0.0,C701578249,0.0,0.0,1
TRANSFER,64181.21,C2122561509,64181.21,0.0,C1173885785,0.0,0.0,1
CASH_IN,324284.36,C526567583,0.0,324284.36,C2070165313,352183.36,27899.0,0
PAYMENT,3663.04,C1341726449,0.0,0.0,M1325275673,0.0,0.0,0
